name,orig_name,state,county1,orig_county,established,discontinued,continuous,id,coordinates,gnis_match,gnis_name,gnis_county,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_name,gnis_orig_county,gnis_latitude,gnis_longitude,gnis_elev_in_m,gnis_dist,latitude,longitude,year_label,end_label
CARPINTERIA,CARPINTERIA,CA,SANTA BARBARA,Santa Barbara,1900,NA,TRUE,129980,TRUE,TRUE,CARPINTERIA,SANTA BARBARA,CA,1872104,Post Office,Carpinteria Post Office,Santa Barbara,34.3946,-119.514,13,1,34.3946,-119.514,1871-1920,for business
COWLEY,COWLEY,WY,BIG HORN,Big Horn,1900,NA,TRUE,132639,TRUE,TRUE,COWLEY,BIG HORN,WY,2767896,Post Office,Cowley Post Office,Big Horn,44.88372,-108.4679,1217,1,44.88372,-108.4679,1871-1920,for business
FAIRCHILD,FAIRCHILD,CA,SAN JOAQUIN,San Joaquin,1900,1902,TRUE,136530,TRUE,TRUE,FAIRCHILD,SAN JOAQUIN,CA,223328,School,Fairchild School,San Joaquin,37.88798,-121.3416,2,1,37.88798,-121.3416,1871-1920,1871-1920
GREENE,GREENE,MT,JUDITH BASIN,Judith Basin,1900,1908,TRUE,139687,TRUE,TRUE,GREENE,JUDITH BASIN,MT,1750616,Post Office,Greene Post Office (historical),Judith Basin,46.82412,-109.9141,1379,1,46.82412,-109.9141,1871-1920,1871-1920
HALSTED,HALSTED,TX,FAYETTE,Fayette,1900,1908,TRUE,140230,TRUE,TRUE,HALSTED,FAYETTE,TX,1379883,Populated Place,Halsted,Fayette,29.90745,-96.78164,98,1,29.90745,-96.78164,1871-1920,1871-1920
HOLUALOA,HOLUALOA,HI,HAWAII,HAWAII,1900,NA,TRUE,141803,TRUE,TRUE,HOLUALOA,HAWAII,HI,1905367,Post Office,Holualoa Post Office,Hawaii,19.61915,-155.9486,416,1,19.61915,-155.9486,1871-1920,for business
HONALUA,HONALUA,HI,MAUI,MAUI,1900,NA,TRUE,141863,TRUE,TRUE,HONOLUA,MAUI,HI,359328,Populated Place,Honolua (historical),Maui,21.01261,-156.6395,26,0.8571429,21.01261,-156.6395,1871-1920,for business
HOWE,HOWE,ND,GRANT,Grant,1900,1916,TRUE,142149,TRUE,TRUE,HOWE,GRANT,ND,1759439,Civil,Township of Howe,Grant,46.07862,-101.8075,711,NA,46.07862,-101.8075,1871-1920,1871-1920
LITTLEHEART,LITTLEHEART,ND,MORTON,Morton,1900,1902,TRUE,146232,TRUE,TRUE,LITTLE HEART,MORTON,ND,1033707,Populated Place,Little Heart,Morton,46.66666,-100.9074,526,0.9090909,46.66666,-100.9074,1871-1920,1871-1920
MANHEIM,MANHEIM,TX,LEE,Lee,1900,1932,TRUE,147428,TRUE,TRUE,MANHEIM,LEE,TX,1378640,Populated Place,Manheim,Lee,30.23077,-97.0311,145,1,30.23077,-97.0311,1871-1920,1921-2000
PAAUILO,PAAUILO,HI,HAWAII,HAWAII,1900,NA,TRUE,152523,TRUE,TRUE,PAAUILO,HAWAII,HI,2773468,Post Office,Paauilo Post Office,Hawaii,20.03924,-155.3689,240,1,20.03924,-155.3689,1871-1920,for business
SEGOVIA,SEGOVIA,TX,KIMBLE,Kimble,1900,1959,TRUE,158219,TRUE,TRUE,SEGOVIA,KIMBLE,TX,1380918,Populated Place,Segovia,Kimble,30.41936,-99.67034,544,1,30.41936,-99.67034,1871-1920,1921-2000
VISTULA,VISTULA,TX,HOUSTON,Houston,1900,1918,TRUE,163541,TRUE,TRUE,VISTULA,HOUSTON,TX,1380727,Populated Place,Vistula,Houston,31.10463,-95.63689,55,1,31.10463,-95.63689,1871-1920,1871-1920
BOUDREAUX,BOUDREAUX,LA,TERREBONNE,Terrebonne,1901,1915,TRUE,6150,TRUE,TRUE,BOUDREAUX,TERREBONNE,LA,543013,Populated Place,Boudreaux,Terrebonne,29.414942,-90.7000895,0,1,29.414942,-90.7000895,1871-1920,1871-1920
BURT,BURT,MS,LAFAYETTE,Lafayette,1901,1922,TRUE,7996,TRUE,TRUE,BURT,LAFAYETTE,MS,692778,Populated Place,Burt,Lafayette,34.4956584,-89.333409,115,1,34.4956584,-89.333409,1871-1920,1921-2000
COTTONVILLE,COTTONVILLE,MS,TATE,Tate,1901,1907,TRUE,12905,TRUE,TRUE,COTTONVILLE,TATE,MS,683411,Populated Place,Cottonville,Tate,34.6595468,-90.1848162,68,1,34.6595468,-90.1848162,1871-1920,1871-1920
DELLWOOD,DELLWOOD,GA,EMANUEL,Emanuel,1901,1926,TRUE,14863,TRUE,TRUE,DELLWOOD,EMANUEL,GA,331535,Populated Place,Dellwood,Emanuel,32.6729392,-82.3834608,111,1,32.6729392,-82.3834608,1871-1920,1921-2000
EASTVIEW,EASTVIEW,MO,TANEY,Taney,1901,1928,TRUE,17384,TRUE,TRUE,EASTVIEW,TANEY,MO,740534,Populated Place,Eastview (historical),Taney,36.7306155,-92.7779479,429,1,36.7306155,-92.7779479,1871-1920,1921-2000
GOBELL,GOBELL,AR,PHILLIPS,Phillips,1901,1905,TRUE,22869,TRUE,TRUE,GOBELL,PHILLIPS,AR,65516,Populated Place,Gobell,Phillips,34.467601,-90.9251143,53,1,34.467601,-90.9251143,1871-1920,1871-1920
HIWANNEE,HIWANNEE,MS,WAYNE,Wayne,1901,1973,TRUE,26835,TRUE,TRUE,HIWANNEE,WAYNE,MS,671248,Populated Place,Hiwannee,Wayne,31.810157,-88.690595,65,1,31.810157,-88.690595,1871-1920,1921-2000
JEFFERSON CITY,JEFFERSON CITY,TN,JEFFERSON,Jefferson,1901,NA,TRUE,29221,TRUE,TRUE,JEFFERSON CITY,JEFFERSON,TN,1651018,Post Office,Jefferson City Post Office,Jefferson,36.1257092,-83.4918111,346,1,36.1257092,-83.4918111,1871-1920,for business
MANNASSA,MANNASSA,MS,CLARKE,Clarke,1901,1916,TRUE,35057,TRUE,TRUE,MANNASSA,CLARKE,MS,692040,Populated Place,Mannassa,Clarke,31.9973723,-88.5764256,99,1,31.9973723,-88.5764256,1871-1920,1871-1920
PEMAQUID POINT,PEMAQUID POINT,ME,LINCOLN,Lincoln,1901,1967,TRUE,44443,TRUE,TRUE,PEMAQUID POINT,LINCOLN,ME,573146,Populated Place,Pemaquid Point,Lincoln,43.840639,-69.5097685,23,1,43.840639,-69.5097685,1871-1920,1921-2000
REDDICK,REDDICK,GA,SCREVEN,Screven,1901,1904,TRUE,47933,TRUE,TRUE,REDDICK,SCREVEN,GA,321415,Cemetery,Reddick Cemetery,Screven,32.8119649,-81.6175249,36,1,32.8119649,-81.6175249,1871-1920,1871-1920
SCHWAB,SCHWAB,LA,POINTE COUPEE,Pointe Coupee,1901,1934,FALSE,51432,TRUE,TRUE,SCHWABS,POINTE COUPEE,LA,554195,Populated Place,Schwabs,Pointe Coupee,30.7182409,-91.5701148,11,0.833333333,30.7182409,-91.5701148,1871-1920,1921-2000
SHAW,SHAW,TN,HAYWOOD,Haywood,1901,1902,TRUE,52177,TRUE,TRUE,SHAW,HAYWOOD,TN,1315912,Populated Place,Shaw,Haywood,35.7217431,-89.3356264,95,1,35.7217431,-89.3356264,1871-1920,1871-1920
SHREVE,SHREVE,AL,CONECUH,Conecun,1901,1933,TRUE,52652,TRUE,TRUE,SHREVE,CONECUH,AL,157055,Populated Place,Shreve,Conecuh,31.5096073,-86.7069134,114,1,31.5096073,-86.7069134,1871-1920,1921-2000
SUPERIOR,SUPERIOR,AL,SHELBY,Shelby,1901,1912,TRUE,56133,TRUE,TRUE,SUPERIOR,SHELBY,AL,155265,Populated Place,Superior,Shelby,33.2106715,-86.9302687,124,1,33.2106715,-86.9302687,1871-1920,1871-1920
VERBA,VERBA,MS,JASPER,Jasper,1901,1951,TRUE,59397,TRUE,TRUE,VERBA,JASPER,MS,686648,Populated Place,Verba,Jasper,32.1357046,-89.1742263,127,1,32.1357046,-89.1742263,1871-1920,1921-2000
AUGUSTA SPRINGS,AUGUSTA SPRINGS (2),VA,AUGUSTA,Augusta,1901,NA,TRUE,66459,TRUE,TRUE,AUGUSTA SPRINGS,AUGUSTA,VA,2766438,Post Office,Augusta Springs Post Office,Augusta,38.1020929,-79.3225746,500,1,38.1020929,-79.3225746,1871-1920,for business
BERNHART,BERNHART,IA,JEFFERSON,Jefferson,1901,1904,TRUE,68508,TRUE,TRUE,BERNHART,JEFFERSON,IA,1976359,Post Office,Bernhart Post Office (historical),Jefferson,41.0086297,-92.084065,230,1,41.0086297,-92.084065,1871-1920,1871-1920
BLACKHAWK,BLACKHAWK,IN,VIGO,Vigo,1901,1927,FALSE,69200,TRUE,TRUE,BLACKHAWK,VIGO,IN,431150,Populated Place,Blackhawk,Vigo,39.3089288,-87.300295,183,1,39.3089288,-87.300295,1871-1920,1921-2000
DIVIDE,DIVIDE,WV,FAYETTE,Fayette,1901,1931,TRUE,78625,TRUE,TRUE,DIVIDE,FAYETTE,WV,1554308,Populated Place,Divide,Fayette,38.06678,-80.96621,721,1,38.06678,-80.96621,1871-1920,1921-2000
DWIGHT,DWIGHT,WI,POLK,Polk,1901,1904,TRUE,79645,TRUE,TRUE,DWIGHT,POLK,WI,1576192,Populated Place,Dwight,Polk,45.30857,-92.49436,316,1,45.30857,-92.49436,1871-1920,1871-1920
GLORY,GLORY,MN,AITKIN,Aitkin,1901,1913,TRUE,85335,TRUE,TRUE,GLORY,AITKIN,MN,2070766,Post Office,Glory Post Office (historical),Aitkin,46.4175,-93.60028,386,1,46.4175,-93.60028,1871-1920,1871-1920
GWINN,GWINN,WV,CABELL,Cabell,1901,1906,TRUE,86827,TRUE,TRUE,GWINN,CABELL,WV,1549722,Populated Place,Gwinn,Cabell,38.56092,-82.21431,177,1,38.56092,-82.21431,1871-1920,1871-1920
HARDY,HARDY,WV,MERCER,Mercer,1901,1921,TRUE,87462,TRUE,TRUE,HARDY,MERCER,WV,1551360,Populated Place,Hardy,Mercer,37.3104,-81.02759,589,1,37.3104,-81.02759,1871-1920,1921-2000
LOGSDON,LOGSDON,KY,GRAYSON,Grayson,1901,1903,TRUE,95656,TRUE,TRUE,LOGSDON,GRAYSON,KY,496991,Cemetery,Logsdon Cemetery,Grayson,37.40814,-86.17424,213,1,37.40814,-86.17424,1871-1920,1871-1920
SPARGURSVILLE,SPARGURSVILLE,OH,ROSS,Ross,1901,1955,TRUE,114578,TRUE,TRUE,SPARGURSVILLE,ROSS,OH,2056670,Post Office,Spargursville Post Office (historical),Ross,39.22507,-83.16657,222,1,39.22507,-83.16657,1871-1920,1921-2000
WATKINS,WATKINS,WV,TYLER,Tyler,1901,1911,TRUE,120640,TRUE,TRUE,WATKINS,TYLER,WV,1678711,Populated Place,Watkins,Tyler,39.58619,-80.86094,361,1,39.58619,-80.86094,1871-1920,1871-1920
BLACKROCK,BLACKROCK,OK,PONTOTOC,Pontotoc,1901,1910,TRUE,127482,TRUE,TRUE,BLACKROCK,PONTOTOC,OK,1100853,Populated Place,Blackrock,Pontotoc,34.81564,-96.48001,237,1,34.81564,-96.48001,1871-1920,1871-1920
CHAMBERS,CHAMBERS,WA,WHITMAN,Whitman,1901,1906,TRUE,130614,TRUE,TRUE,CHAMBERS,WHITMAN,WA,1534574,Populated Place,Chambers,Whitman,46.64294,-117.1846,781,1,46.64294,-117.1846,1871-1920,1871-1920
CONLEN,CONLEN,TX,DALLAM,Dallam,1901,1954,TRUE,132114,TRUE,TRUE,CONLEN,DALLAM,TX,1379585,Populated Place,Conlen,Dallam,36.23531,-102.2374,1164,1,36.23531,-102.2374,1871-1920,1921-2000
LYMAN,LYMAN,WY,UINTA,Uinta,1901,NA,TRUE,147058,TRUE,TRUE,LYMAN,UINTA,WY,2767905,Post Office,Lyman Post Office,Uinta,41.32723,-110.2932,2044,1,41.32723,-110.2932,1871-1920,for business
LYTLE,LYTLE,MT,PONDERA,Pondera,1901,1921,TRUE,147117,TRUE,TRUE,LYTLE,PONDERA,MT,1748791,Post Office,Lytle Post Office (historical),Pondera,48.00219,-111.5167,1042,1,48.00219,-111.5167,1871-1920,1921-2000
PEGRAM,PEGRAM,ID,BEAR LAKE,Bear Lake,1901,1955,TRUE,153245,TRUE,TRUE,PEGRAM,BEAR LAKE,ID,397021,Populated Place,Pegram,Bear Lake,42.14271,-111.1288,1839,1,42.14271,-111.1288,1871-1920,1921-2000
RANDOLPH,RANDOLPH,OK,JOHNSTON,Johnston,1901,1919,TRUE,155248,TRUE,TRUE,RANDOLPH,JOHNSTON,OK,1763636,Locale,Randolph,Johnston,34.19121,-96.74278,196,1,34.19121,-96.74278,1871-1920,1871-1920
ROMEO,ROMEO,CO,CONEJOS,Conejos,1901,NA,FALSE,156539,TRUE,TRUE,ROMEO,CONEJOS,CO,2734552,Post Office,Romeo Post Office,Conejos,37.17402,-105.9855,2357,1,37.17402,-105.9855,1871-1920,for business
SHAY,SHAY,OK,MARSHALL,Marshall,1901,1955,TRUE,158515,TRUE,TRUE,SHAY,MARSHALL,OK,1100828,Populated Place,Shay,Marshall,33.93288,-96.775,240,1,33.93288,-96.775,1871-1920,1921-2000
STORLA,STORLA,SD,AURORA,Aurora,1901,1905,TRUE,160352,TRUE,TRUE,STORLA,AURORA,SD,1258382,Populated Place,Storla,Aurora,43.8636,-98.35147,416,1,43.8636,-98.35147,1871-1920,1871-1920
SUDDEN,SUDDEN,CA,SANTA BARBARA,Santa Barbara,1901,1914,FALSE,160534,TRUE,TRUE,SUDDEN,SANTA BARBARA,CA,250004,Locale,Sudden,Santa Barbara,34.53998,-120.5399,28,1,34.53998,-120.5399,1871-1920,1871-1920
SYLVIA,SYLVIA,SD,LYMAN,Lyman,1901,1915,TRUE,161008,TRUE,TRUE,SYLVIA,LYMAN,SD,1263313,Locale,Sylvia (historical),Lyman,43.71722,-99.99068,549,1,43.71722,-99.99068,1871-1920,1871-1920
TAGUS,TAGUS,ND,MOUNTRAIL,Mountrail,1901,1966,TRUE,161080,TRUE,TRUE,TAGUS,MOUNTRAIL,ND,1032432,Populated Place,Tagus,Mountrail,48.3464,-101.9341,667,1,48.3464,-101.9341,1871-1920,1921-2000
VOSBURG,VOSBURG,OR,TILLAMOOK,Tillamook,1901,1903,TRUE,163601,TRUE,TRUE,VOSBURG,TILLAMOOK,OR,1164764,Post Office,Vosburg Post Office (historical),Tillamook,45.68761,-123.8932,3,1,45.68761,-123.8932,1871-1920,1871-1920
WEED,WEED,CA,SISKIYOU,Siskiyou,1901,NA,TRUE,164338,TRUE,TRUE,WEED,SISKIYOU,CA,1657883,Post Office,Weed Post Office,Siskiyou,41.42766,-122.385,1053,1,41.42766,-122.385,1871-1920,for business
BATESVILLE,BATESVILLE,MO,BUTLER,Butler,1902,1910,TRUE,3313,TRUE,TRUE,BATESVILLE,BUTLER,MO,713732,Populated Place,Batesville,Butler,36.6989448,-90.2462149,98,1,36.6989448,-90.2462149,1871-1920,1871-1920
BEALS,BEALS,ME,WASHINGTON,Washington,1902,NA,TRUE,3567,TRUE,TRUE,BEALS,WASHINGTON,ME,2768925,Post Office,Beals Post Office,Washington,44.5192928,-67.6118854,7,1,44.5192928,-67.6118854,1871-1920,for business
BILBREY,BILBREY,TN,PUTNAM,Putnam,1902,1912,TRUE,4912,TRUE,TRUE,BILBREY,PUTNAM,TN,1314683,Populated Place,Bilbrey,Putnam,36.1736742,-85.3324706,555,1,36.1736742,-85.3324706,1871-1920,1871-1920
BURCH,BURCH,MO,NEWTON,Newton,1902,1904,TRUE,7809,TRUE,TRUE,BURCH,NEWTON,MO,745824,School,Burch School (historical),Newton,36.7847902,-94.4874416,309,1,36.7847902,-94.4874416,1871-1920,1871-1920
ELEANOR,ELEANOR,FL,HOLMES,Holmes,1902,1915,TRUE,17880,TRUE,TRUE,ELEANOR,HOLMES,FL,300960,Populated Place,Eleanor,Holmes,30.9649051,-85.553266,72,1,30.9649051,-85.553266,1871-1920,1871-1920
ELLIS,ELLIS,FL,JACKSON,Jackson,1902,1908,TRUE,18119,TRUE,TRUE,ELLIS,JACKSON,FL,300053,Populated Place,Ellis,Jackson,30.932687,-85.2360424,36,1,30.932687,-85.2360424,1871-1920,1871-1920
GERALD,GERALD,MS,COAHOMA,Coahoma,1902,1922,TRUE,22218,TRUE,TRUE,GERALD,COAHOMA,MS,710435,Populated Place,Gerald (historical),Coahoma,34.4014941,-90.5742695,55,1,34.4014941,-90.5742695,1871-1920,1921-2000
GREGORY,GREGORY,GA,MURRAY,Murray,1902,1909,FALSE,23998,TRUE,TRUE,GREGORY,MURRAY,GA,331871,Populated Place,Gregory,Murray,34.9534106,-84.78244,231,1,34.9534106,-84.78244,1871-1920,1871-1920
MADRAS,MADRAS,GA,COWETA,Coweta,1902,NA,TRUE,34710,TRUE,TRUE,MADRAS,COWETA,GA,317595,Populated Place,Madras,Coweta,33.4401147,-84.7421562,299,1,33.4401147,-84.7421562,1871-1920,for business
NOSEGAY,NOSEGAY,TN,DICKSON,Dickson,1902,1905,TRUE,41733,TRUE,TRUE,NOSEGAY,DICKSON,TN,1313342,Populated Place,Nosegay (historical),Dickson,36.1781128,-87.2219513,228,1,36.1781128,-87.2219513,1871-1920,1871-1920
PEDROW,PEDROW,MO,TANEY,Taney,1902,1913,TRUE,44378,TRUE,TRUE,PEDROW,TANEY,MO,755568,Populated Place,Pedrow,Taney,36.6992276,-93.1599022,221,1,36.6992276,-93.1599022,1871-1920,1871-1920
PRAIRIEVILLE,PRAIRIEVILLE,AL,HALE,Hale,1902,1914,TRUE,46666,TRUE,TRUE,PRAIRIEVILLE,HALE,AL,156931,Populated Place,Prairieville,Hale,32.5101354,-87.694453,58,1,32.5101354,-87.694453,1871-1920,1871-1920
SAINT ANDREW,SAINT ANDREW,FL,BAY,Bay,1902,1952,TRUE,50415,TRUE,TRUE,SAINT ANDREW,BAY,FL,290133,Populated Place,Saint Andrew,Bay,30.1738129,-85.6993736,5,1,30.1738129,-85.6993736,1871-1920,1921-2000
VETO,VETO,MO,MARIES,Maries,1902,1932,TRUE,59507,TRUE,TRUE,VETO,MARIES,MO,744691,Locale,Veto (historical),Maries,38.0678202,-91.7801606,344,1,38.0678202,-91.7801606,1871-1920,1921-2000
